date,rating,content,cleaned_review,day_of_week,tf_idf_mean_score,lexicon_score,lexicon_sentiment,matched_word_count
2026-03-28,3.5,이 영화가 어떻게 1500만이 넘죠?,영화 어떻 만 넘,Saturday,0.1,0.0,중립,0
2026-02-07,5.0,단종 연기한 배우 몰입감 엄청나네,단종 연기 배우 몰입 엄청나,Saturday,0.1729790657923199,0.0,중립,0
2026-02-07,5.0,이 영화를 보는 117분 동안은 나도 이홍위의 삶을 잠시나마 함께 한 것 같았다.,영화 보 분 동안 나 이홍 위 삶 잠시 함께 하 같,Saturday,0.1,1.0,긍정,1
2026-02-04,5.0,연기 미쳤고 음악 미쳤고... 왕사남 보고 나왔더니 사극 뽐뿌온다,연기 미치 음악 미치 왕 사 남 보 나오 사극 뽐뿌온다,Wednesday,0.1391087858950538,0.0,중립,0
2026-02-17,3.5,소문난 잔치에 먹을 것 없다고 기대를 너무 했나? 생각보단 별로 감동적이지 않았다. 박지훈 배우의 발견이 유일한 수확,소문나 잔치 먹 없 기대 하 생각 별로 감동 않 박지훈 배우 발견 유일 수확,Tuesday,0.1,3.0,긍정,2
2026-04-19,2.0,"제목을 왕과 사는 남자가 아니고, 유배지 배달의 민족으로 바꾸는게 더 공감될듯.. 왜 왕과 사는 남자인지 마지막 ppt2 장 나올때까지 전혀 몰랐음.뻔한 역사적 사실에 주인공 억지로 끼운 느낌..그냥 썸네일처럼 궁녀 매화를 소재로 왕과사는여자가 더 공감됐을듯... 왕과 사는 배민보단 나음..",제목 왕 사 남자 아니 유배지 배달 민족 바꾸 공감 듯 왜 왕 사 남자 마지막 장 나오 때 전혀 모르 뻔 역사 사실 주인공 억지로 끼우 느낌 그냥 썸네일 궁녀 매화 소재 왕 사 여자 공감 듯 왕 사 배 민 낫,Sunday,0.1413717587232907,-1.0,부정,1
2026-04-04,2.0,"천만영화라 기대하고 봤는데 생각보다 별로였습니다. 스토리가 전반적으로 설득력이 부족하고 개연성이 떨어지는 부분들이 느껴졌고, 결말도 전혀 공감되지 않아서 뭐지? 스러웠습니다. 다만 배우들의 연기는 좋았습니다~",천만 영화 기대 보 생각 별로 스토리 전반 설득력 부족 개연 떨어지 부분 느끼 지 결말 전혀 공감 않 뭐 스럽 다만 배우 연기 좋,Saturday,0.1964473565338087,0.0,중립,2
2026-03-10,1.0,왜 연출이 별로라고 했는지 알게 됨. 이런 영화가 천만이 넘어도 되나 싶음. 좋은 배우들로 이정도의 연출이라니... 정말 별점 하나도 아까운 영화...,왜 연출 별로 하 알 되 이런 영화 천만 넘 되 싶 좋 배우 정도 연출 별점 하나 아깝 영화,Tuesday,0.1887006205932916,0.0,중립,0
2026-02-14,5.0,박지훈 눈빛에 백만점드려요,박 지훈 눈빛 백만 점 드리,Saturday,0.1,0.0,중립,0
2026-02-07,5.0,영화가 끝난 뒤에도 잊혀지지 않는 단종의 눈빛....,영화 끝나 뒤 잊히 지 않 단종 눈빛,Saturday,0.1393085560461512,0.0,중립,0
2026-02-04,5.0,역사가 스포라서 조금 슬펐네요 다들 연기 어쩜 그리 잘하시는지 같이 울고 웃다가 끝났어요 감동적이었어요 설연휴 시부모님 예매해드리려고요 재밌게 잘 보고 오실것같아요 재밌게 잘봤어요,역사 스포 조금 슬프 다 연기 어쩜 그리 잘 하 같이 울 웃 끝나 감동 설 연휴 시부모 예매 드리 재밌 잘 보 오 같 재밌 잘 보,Wednesday,0.1,4.0,긍정,5
2026-03-14,2.0,"유해진이 끌고 가는 영화, 그 이상 그이하도 아님. 전반적으로 영화가 붕떠있고 캐릭터들간의 개연성이 부족하고 설명도 잘 안됨. 그 좋은 연기자들과 좋은 소재를 가지고 고작 이런 영화라니, 너무나 성의 없는 음식을 내놓은 느낌이었음.cg도 그렇게 엉성할 거였으면 애초에 사용하지 않았어야함. 관객들의 몰입을 직접 깨다니..그 의도를 이해할 수 없을 뿐더러 90년대 영화에서나 나올법한 사약먹고 죽는 씬을 사용하고 비오는 장면 또한 너무 인위적임.. 감독이 대체 관객을 위해 고민을 하긴 했을까? 그냥 마지막 신파를 위해 영화를 만들었다고 밖에 안느껴짐.. 이런 저급 영화가 천만이라니 그저 박지훈 효과가 아닐까싶어 너무 안타까움...",유해진 끌 영화 이상 이하 아니 전반 영화 붕 뜨 있 캐릭터 간 개연 부족 설명 잘 안 되 좋 연기자 좋 소재 가지 고작 이런 영화 너무나 성의 없 음식 내놓 느낌 그렇 엉성 애초 사용 않 하 관객 몰입 직접 깨 의도 이해 없 뿐 년대 영화 나오 법 사약 먹 죽 씬 사용 비 오 장면 또한 인위 감독 대체 관객 위하 고민 하 하 그냥 마지막 신파 위하 영화 만들 안 느끼 지 이런 저급 영화 천만 그저 박지훈 효과 아니 싶 안타깝,Saturday,0.1923204357757685,-2.0,부정,4
2026-02-04,5.0,오랜만에 너무 좋은 영화를 봤어요 진짜 믿고보는 유혜진. 너무 감동이고. 배아프게 웃다가. 또 울다가 .. 집 와보니 눈이 퉁퉁 부어있네요 단종. 너무 마음이 아파. 슬프고 애잔하고 마음이 막막해지네요 눈이 사슴눈이라 더 슬퍼ㅜ집에왔는데도 여운이ㅡ너무 길게ㅜ남아요두번 세번 봐도 눈물나고 슬플것같아 너무 좋은영화였어요,오랜만 좋 영화 보 믿 보 유혜진 감동 배 아프 웃 또 울 집 오 보 눈 퉁퉁 붓 있 단종 마음 아프 슬프 애잔 마음 막막 지 눈 사슴 눈 슬프 집 오 여운 길 남 두 번 세 번 보 눈물 나 슬프 같 좋 영화,Wednesday,0.139459592620425,1.0,긍정,2
2026-02-04,5.0,"왕과 상민이라는 계급을 뛰어넘은 우정을 따뜻하게 그려낸 영화에요. 유해진 배우의 감칠맛 나는 연기와 유머러스함 덕분에 웃음이 나오다가도, 후반부로 갈수록 감정이 깊어져 주변에서 우시는 분들도 많이 보였습니다. 단순한 역사 영화가 아니라 사람 사이의 진짜 우정과 신뢰를 느끼게 해준, 오래 여운이 남는 작품이었습니다.",왕 상민 계급 뛰어넘 우정 따뜻하 그리 내 영화 유해진 배우 감칠맛 나 연기 유머러스 덕분 웃음 나오 후반부 감정 깊 지 주변 울 분 많이 보이 단순 역사 영화 아니 사람 사이 우정 신뢰 느끼 하 주 오래 여운 남 작품,Wednesday,0.2416296683313366,1.0,긍정,1
2026-02-21,3.5,"광해, 관상이 정말 잘만든 사극영화구나 하는 생각이 들었음",광해 관상 잘 만들 사극 영화 하 생각,Saturday,0.1,1.0,긍정,1
2026-02-06,5.0,처연한 단종의 표정이 압권,처연 단종 표정 압권,Friday,0.1,0.0,중립,0
2026-02-04,5.0,실현되지 못한 정의의 이면을 보다,실현 못하 정의 이면 보,Wednesday,0.0,0.0,중립,0
2026-03-15,3.0,"이미 아는 역사 이지만 천만 넘었다길래 궁금해서 보고왔슴다….소신발언 하겠슴다. 천만 찍을정도의 퀄리티 아닙니다. 유해진님 박지훈님 연기 잘하시고 눈물샘 자극합니다 킹정입니다만, 스토리 솔직히 빈약합니다",이미 아 역사 천만 넘 궁금 보 오 소신 발언 하 천 찍 정도 퀄리티 아니 유해진 박지훈 님 연기 잘 눈물샘 자극 킹정 스토리 솔직히 빈약,Sunday,0.1983873143892321,1.0,긍정,1
2026-02-14,3.5,유해진은 예상했는데 박지훈의 연기는 빙의 수준이었다,유해진 예상 박 지훈 연기 빙의 수준,Saturday,0.1718817571495436,0.0,중립,0
2026-02-04,4.0,영화 잘봤습니다 영화 잘봤습니다,영화 잘 보 영화 잘 보,Wednesday,0.1,2.0,긍정,2
2026-04-11,0.5,가만보면 뇌구조가 단순한 사람들이 이영화 재밌었다고 하드라 정해진 역사틀 그안에 짜임새만 넣으면 되는 시나리오를 이렇게 망칠수가 있나 배우들 연기력 없었으면 10만도 못갔다,가만 보 뇌 구조 단순 사람 영화 재밌 하 정하 지 역사 틀 안 짜임새 넣 되 시나리오 이렇 망치 있 배우 연기력 없 만 못,Saturday,0.1397971666257464,0.0,중립,1
2026-02-04,5.0,"결말을 알고 가도 눈물이 나고, 가슴을 뜨겁게 만드는 영화. 여운이 길게 남는, 감히 올해 최고의 영화라고 칭할 수 있는 영화!!",결말 알 눈물 나 가슴 뜨겁 만들 영화 여운 길 남 감히 올해 최고 영화 칭하 있 영화,Wednesday,0.1,1.0,긍정,2
2026-03-29,0.5,관계의 감정선이 공감 안 되며 배우들이 없는 내용 끌고가는 영화,관계 감정 선 공감 안 되 배우 없 내용 끌 영화,Sunday,0.1397971666257464,0.0,중립,0
2026-04-07,2.0,12세용 영화. 댓글 알바들 있나 진짜 보면서 욕했음,세 영화 댓글 알바 있 보 욕,Tuesday,0.1,-2.0,부정,1
2026-02-04,5.0,두 배우가 밀고 당기는 구도가 기승전결을 이뤄요,두 배우 밀 당기 구도 기승전결 이루,Wednesday,0.1,0.0,중립,0
2026-02-04,5.0,그대 부디 그곳에선 평안하기를…2시간 동안 영월에 함께 있던 기분,그대 부디 그곳 평안 시간 동안 영월 함께 있 기분,Wednesday,0.0,1.0,긍정,1
2026-02-04,5.0,오랜만에 극장에서 몰입하면서 봤음...ㅠ박지훈 연기 너무 잘하고 유해진은 말해 뭐해... 초반에는 막 웃겼다가 뒤에 가서는 개큰 감동..이렇게 찐 감동 받은게 얼마만인지ㅠ 명절에 가족들이랑 다 같이 보세요 개추!,오랜만 극장 몰입 보 박 지훈 연기 잘 유해진 말 뭐 하 초반 막 웃기 뒤 개 크 감동 이렇 찐 감동 받 얼마 만 명절 가족 다 같이 보 개추,Wednesday,0.1718817571495436,5.0,긍정,3
2026-03-09,3.0,하 연출이 아쉽다.. 너무 내용 알맹이가 없고 개연성없고 계속 눈물만 나게 만드려고 만든 영화같음,하 연출 아쉽 내용 알맹이 없 개연 없 계속 눈물 나 만드 만들 영화 같,Monday,0.1373228087298503,-1.0,부정,1
2026-03-29,2.0,몰입불가한 황당한 연출들과 억지신파 그리고 정극과 희극 파트가 모두 삼류.. 관상이 정말 잘 만든 팩션 영화임을 다시 깨달음,몰입 불가 황당 연출 억지 신파 그리고 정 극 희극 파트 모두 삼류 관상 잘 만들 팩 션 영화 다시 깨닫,Sunday,0.1373228087298503,1.0,긍정,3
2026-02-06,5.0,유해진은 뭐 말해뭐해 자신이 가장 잘하는 연기를 잘 보여줌박지훈은 기대를 안했는데 완전 박지훈의 재발견 단종 그자체였음마을사람들의 연기도 일품이었다 마지막씬에서는 눈물콧물 다쏟음ㅠㅠㅠ유지태 진심 개무서움 간신배같은 한명회만 보다가 이렇게 무서운 한명회는 처음봄 온가족이 봐도 좋을 영화 설날에 부모님데리고 또보러 가야지,유해진 말 뭐 자신 가장 잘 하 연기 잘 보이 주 박 지훈 기대 안 하 완전 박지훈 재 발견 단종 자체 마을 사람 연기 일품 마지막 씬 눈물 콧물 다 쏟 유지태 진심 개 무섭 간신 배 같 한명회 보 이렇 무섭 한명회 처음 보 온 가족 보 좋 영화 설날 부모 데리 또 보,Friday,0.2135330236986502,2.0,긍정,4
2026-02-05,5.0,박지훈 배우.. 눈빛 어케 그래요..? 유해진 유지태 배우 연기야 말할 것도 없고 ㅠㅠ 간만에 영화관 갔는데 후회 없었어요.. 막판에 다들 훌쩍 훌쩍,박 지훈 배우 눈빛 하 그렇 유해진 유지태 배우 연기 말 없 간만에 영화관 후회 없 막판 다 훌쩍 훌쩍,Thursday,0.1905793427289793,-2.0,부정,1
2026-03-26,0.5,"천만영화여서 보고 왔는데, 기대가 너무 컷던걸까 다른 천만 영화에 비해 아쉬움. 평점과 관객수 거품인듯.",천만 영화 보 오 기대 크 다른 천만 영화 비하 아쉽 평점 관객 거품 듯,Thursday,0.1368131032652252,1.0,긍정,1
2026-03-08,0.5,꽤나 실망스러웠습니다 천만 달성한 작품 빼놓지 않고 모두 보았는데 조잡하다는 느낌은 이번이 처음이네요. 원하는 장면이나 감정선을 만들어내려고 시대적 상황에 맞지 않는 대사나 상황이 자꾸 연출되니 몰입이 안되고.. 좋은 스토리 소재를 이렇게까지 못 풀어내나싶었습니다.  호랑이 장면에선 CG가 이정도로 티나는 영화는 오랜만이라  난감했네요;;,꽤 실망 스럽 천만 달성 작품 빼놓 않 모두 보 조잡 느낌 이번 처음 원 장면 감정 선 만들 내 시대 상황 맞 않 대사 상황 자꾸 연출 몰입 안 되 좋 스토리 소재 이렇 못 풀 내 싶 호랑이 장면 정도 티 나 영화 오랜만 난감,Sunday,0.1691117343956965,-2.0,부정,2
2026-02-07,3.5,유해진을 대체할 배우는 없다,유해진 대체 배우 없,Saturday,0.1413660845390182,0.0,중립,0
2026-02-04,5.0,너무 기대돼서 조조에 보고왔는데 진짜 너무 재밌습니다 박지훈 연기력 정말 미쳤습니다 설날에 부모님 모시고 또 봐야겠습니다!,기대 조조 보 오 재밌 박지훈 연기력 미치 설날 부모 모시 또 보,Wednesday,0.0,0.0,중립,2
2026-03-29,0.5,평론가들까지 싹다한통속이다,평론가 싹 다 한통속,Sunday,0.0,0.0,중립,0
2026-02-05,5.0,박지훈 너무너무 청초하고 연기도 훌륭했습니다. 눈빛이랑 호통치는 장면 계속 생각나요. 슬프지만 잘 봤습니다.,박 지훈 청초 연기 훌륭 눈빛 호통 치 장면 계속 생각나 슬프 잘 보,Thursday,0.139854089160253,1.0,긍정,1
2026-03-21,3.0,그냥 그저그럼.. 왜 천만인줄 모르겠음....,그냥 그저 그럼 왜 천만 줄 모르,Saturday,0.1,0.0,중립,0
2026-04-04,2.0,스토리는 흥미로우나 지루한 장면이 많고오글거리는 연출이 넘 많음,스토리 흥미 롭 지루 장면 많 오 글 거리 연출 넘 많,Saturday,0.1,0.0,중립,2
2026-02-04,5.0,유해진님 연기력 최고에요 ㅜㅠ적극추천,유해진 님 연기력 최고 적극 추천,Wednesday,0.1,3.0,긍정,2
2026-03-27,2.0,전국민 장항준 의리게임 중인가... 연기차력쇼,전 국민 장항준 의리 게임 중 연기차력쇼,Friday,0.0,0.0,중립,0
2026-02-19,4.0,연출은 좀 후져요. 흐름도 끊기고 개연성도 부족하고 뜬금없는 갑툭튀에 CG도 처참..하지만 배우들의 명연기가 마음을 울리고 돈이 하나도 아깝지 않았습니다.단종의 눈빛에 몇날 며칠 마음이 아픕니다 ㅠㅠ,연출 후지 흐름 끊기 개연 부족 뜬금없 갑툭튀 처참 배우 명 연기 마음 울리 돈 하나 아깝 않 단종 눈빛 몇 날 며칠 마음 아프,Thursday,0.1989667794353387,-1.0,부정,1
2026-02-04,5.0,박지훈과 유해진이라는 치트키를 썼는데 안 볼수가 없었다. 박지훈 눈빛이 그냥 단종 그 자체였고 유해진 특유의 유쾌한 개그는 매번 실패하는 법이 없다. 이번엔 마음 뜨뜻한 국밥케미까지 말아주심… 설연휴에 부모님과 보기에도 딱인 것 같고 사극 좋아하는 사람은 무조건 추천! 다 보면 단종 과몰입하게 된다 내가 엄흥도가 돼ㅠ,박 지훈 유해진 치트키 쓰 안 보 없 박 지훈 눈빛 그냥 단종 자체 유해진 특유 유쾌 개그 매번 실패 법 없 이번 마음 뜨뜻 국밥 미 말 주 설 연휴 부모 보 딱 같 사극 좋아하 사람 무조건 추천 다 보 단종 몰입 되 나 엄 흥 되,Wednesday,0.1726040758953516,0.0,중립,0
2026-02-04,5.0,"오랜만에 배우들 연기가 돋보이는 작품을 만났네요 박지훈, 유해진 배우 연기 차력쇼 대박이에요.. 울고 웃고 시간가는 줄 모르고 봤어요 ㅋㅋ 가족들 다같이 보기에 좋은 영화입니다!!! 단종 관련 역사 이야기를 풀어놓은 내용이라 결말을 알면서도 조마조마해하고 개그 코드도 잘 맞아서 더 재밌게 봤어요!",오랜만 배우 연기 돋보이 작품 만나 박지훈 유해진 배우 연기 차력 쇼 대 박 울 웃 시간 줄 모르 보 가족 다 같이 보 좋 영화 단종 관련 역사 이야기 풀어놓 내용 결말 알 조마조마 하 개그 코드 잘 맞 재밌 보,Wednesday,0.2097005690562842,1.0,긍정,1
2026-05-12,2.0,시청률 약간 나오는 Tv사극 보는 수준의 감동,시청 약간 나오 사극 보 수준 감동,Tuesday,0.1,2.0,긍정,1
2026-03-13,2.5,입소문 덕에 성공한 상품. 딱 그 이상도 이하도 아님.,입소문 덕 성공 상품 딱 이상 이하 아니,Friday,0.1,4.0,긍정,2
2026-02-08,5.0,개슬퍼요 박지훈 연기 너무 잘함!!!!,개 슬프 박 지훈 연기 잘,Sunday,0.139854089160253,1.0,긍정,1
2026-03-18,3.0,생각 보다 별로임.연기들은 잘하는데.. 스케일도 그렇고.. 많이 부족한데.. 1000만관객이라.. 놀라움.,생각 별로 연기 잘 스케일 그렇 많이 부족 만 관객 놀랍,Wednesday,0.1,0.0,중립,2
2026-02-06,5.0,드디어 단종의 환생! 안구건조증 치료됐어요!,드디어 단종 환생 안구 건조증 치료 되,Friday,0.1,0.0,중립,0
2026-02-09,3.0,배우분들 연기는 너무 좋았지만... 연출이 아쉬웠어요..,배우 분 연기 좋 연출 아쉽,Monday,0.1720150142439646,0.0,중립,0
2026-02-13,5.0,솔직히 연출 매끄럽지 못했을수 있음 cg좀 별로 일수도 있음 근데 걍 연기가 미침 눈빛이 미침 걍 티켓값하나도 안 아까움 집에서 보면 넘겨보고 뭐하면서 보고 하면서 이 감동 못 느꼈을듯,솔직히 연출 매끄럽 못 하 있 별로 있 근데 걍 연기 미치 눈빛 미치 걍 티켓 값 하나 안 아깝 집 보 넘기 보 하 보 하 감동 못 느끼 듯,Friday,0.1401275490451335,2.0,긍정,3
2026-02-09,5.0,사실 장항준 감독의 영화가 이번에 꼭 성공하길 바라는 마음에 관심을 가지고 기다리고 있었어요.근데 영화가 진짜 좋습니다.. 우선 모든 배우분들의 연기가 좋았지만 박지훈 배우를 칭찬하고 싶네요.본적 없지만 실제 단종의 모습을 보는듯 했습니다. 자기힘으로 선택한 삶이 아님에도 불구하고 무거운 왕족의 삶을 살다가..마지막까지 억울하게 가야만 했던 그 슬픈 눈을 보고 온 마음이랄까..박지훈 배우 약한영웅에서도 보고 인상깊었는데 .. 다음작품은 일부러라도 찾아볼것 같아요. 영화 대박나길 기원합니다.,사실 장항준 감독 영화 이번 꼭 성공 바라 마음 관심 가지 기다리 있 근데 영화 좋 우선 모든 배우 분 연기 좋 박 지훈 배우 칭찬 싶 보 적 없 실제 단종 모습 보 듯 자기 힘 선택 삶 아니 불구 무겁 왕족 삶 살 마지막 억울 하 슬프 눈 보 오 마음 박지훈 배우 약하 영웅 보 인상 깊 다음 작품 일부러 찾아보 같 영화 대 박 나 기원,Monday,0.2224839409548377,5.0,긍정,4
2026-02-05,5.0,단종에 대해서 잘 알게 된 영화 끝에는 눈물 줄줄 흘리면서 봤어요! 그렇게 어린나이에 명을 다했다니.. 너무 슬퍼요! 한명회역할의 유지태가 너무 얄미울정도로 연기자들의 연기가 훌륭했어요!! 단종역 캐스팅도 너무 잘 어울렸어요!,단종 대하 잘 알 되 영화 끝 눈물 줄줄 흘리 보 그렇 어리 나이 명 다 하 슬프 한명회 역할 유지태 얄밉 정도 연기자 연기 훌륭 단종 역 캐스팅 잘 어울리,Thursday,0.1561313438484563,1.0,긍정,3
2026-02-10,4.5,"계유정란에 이은 단종 복위 운동 그리고 그 이후에 벌어진 일들을 역사적 상상력으로 채워 넣은 솜씨가 일품이다. 세종대왕의 손자였고, 문종의 아들이었던 단종. 조선시대 가장 완벽한 적장자였던 그가 열두살 어린 나이에 왕이 되고, 노산군으로 강등되고, 유배를 떠난 후 죽음에 이르기까지 기구한 삶을 살다간 역사 자체가 너무 잔인하고 서글퍼서 울었다. 세종에 이어 왕이 된 아버지 문종이 불과 2년만에 세상을 떠나고 고아가 된 단종, 그 흔한 수렴청정 조차 할 수 없던 그의 처지(어머니 마저 단종을 낳고 이튿날 세상떠난다) 혈혈단신이던 그거 느꼈을 무력감은 이루 말로 표현할 수 없었을 것이다. 얼마나 공포스러웠겠는가. 믿고 따르던 신하들이 모두 죽임을 당하는 현장에 있었으니 말이다. 그 어린 단종의 마음이 떠올라 또 울었다. 하지만 당당한 단종의 모습을 영화에서 볼 수 있어 기뻤다.",계유정란 잇 단종 복위 운동 그리고 이후 벌어지 일 역사 상상력 채우 넣 솜씨 일품 세종 대왕 손자 문종 아들 단종 조선 시대 가장 완벽 적장자 열 두 살 어리 나이 왕 되 노산 군 강등 유배 떠나 후 죽음 이르 기구 삶 살 역사 자체 잔인 서글프 울 세종 잇 왕 되 아버지 문종 불과 년 만 세상 떠나 고아 되 단종 흔하 수렴청정 하 없 처지 어머니 단종 낳 이튿날 세상 떠나 혈혈단신 그거 느끼 무력감 이루 말 표현 없 얼마나 공포 스럽 믿 따르 신하 모두 죽이 당하 현장 있 말 어리 단종 마음 떠오르 또 울 하지만 당당 단종 모습 영화 보 있 기쁘,Tuesday,0.1109487920177926,-3.0,부정,2
2026-02-04,5.0,배우들 각자의 연기가 좋아 몰입도가 좋았어요 특히 유해진배우의 연기는 웃음과 감동을 주네요 재밌게 잘봤어요,배우 각자 연기 좋 몰입도 좋 특히 유해진 배우 연기 웃음 감동 주 재밌 잘 보,Wednesday,0.1679306590255281,3.0,긍정,2
2026-02-10,5.0,"단종에 대한 재해석, 단종도 왕이었다.",단종 대하 재 해석 단종 왕,Tuesday,0.1,0.0,중립,0
2026-02-06,5.0,박지훈 연기 발성 너무 좋아서 살아돌아오신 단종대왕같습니다!,박 지훈 연기 발성 좋 살 돌아오 단종 대왕 같,Friday,0.1718595510595937,0.0,중립,0
2026-03-15,0.5,왜? 천만일까....? 몰입도 제로...참..감동도없고...,왜 천만 몰입 제로 참 감동 없,Sunday,0.1,2.0,긍정,1
2026-03-16,0.5,아니 진짜 이 영화가 진지하게 천만 넘을 수준이냐? 퓨전 사극 드라마도 이 정도는 아닐 듯,영화 진지 천만 넘 수준 퓨전 사극 드라마 정도 아니 듯,Monday,0.1688400998799287,0.0,중립,0
2026-02-04,5.0,"처음볼 땐 유해진 연기에 ""역시다"" 하고 보는데 그 다음 박지훈 연기에 ""우와~~""하게 되는 영화입니다. 진심 상줘야 합니다.  배우분들 목소리는 또 어찌나 좋은지 극장에서 호강했 습니다  끝난 후  자막보는 데도 슬프고 여운이 남았습니다",처음 보 때 유해진 연기 역시 다 하 보 다음 박 지훈 연기 하 되 영화 진심 상 주 하 배우 분 목소리 또 어찌나 좋 극장 호강 끝나 후 자막 보 데 슬프 여운 남,Wednesday,0.2131796403469815,0.0,중립,0
2026-02-04,5.0,장항준 감독 특유의 묘한 따뜻함이 묻어나오는 스토리..이번에도 역시나 좋았고 특히 박지훈 연기 보는 내내 소름이 쫙..단종듀스 일등 다웠음 ㄹㅇ,장항준 감독 특유 묘하 따뜻 묻 나오 스토리 이번 역시 좋 특히 박 지훈 연기 보 내내 소름 쫙 단종 듀스 일등 답,Wednesday,0.1979757427987297,-2.0,부정,1
2026-03-25,3.0,"장항준 감독 너무 좋아하고 밝고 좋은 사람이라고 생각하고 그 가족이 모두 잘됐으면 좋겠음근데 그거랑 별개로 이게 천만 영화는 절대 아니라고 생각함뭔가 부족한게 너무 많은 영화임스토리가 이어지지 않고 중간에 계속 개그 코드만 넣고 기승전결이 완벽하지 않은 영화라고 느껴짐뭔가 완벽한 영화는 무엇하나 빠지지않고 바꿀수 없는 영화라 생각하는데 이영화는 바꾸면 좋을 만한게 좀 많이 있었던 영화임,,, 너무 칭찬만 있고 평가가 없길래 써봅니다.",장항준 감독 좋 하 밝 좋 사람 생각 가족 모두 잘 되 좋 근데 그거 별개 이것 천만 영화 절대 아니 생각 뭐 부족 많 영화 스토리 이어지 않 중간 계속 개그 코드 넣 기승전결 완벽 않 영화 느끼 지 뭐 완벽 영화 무엇 하나 빠지 않 바꾸 없 영화 생각 영화 바꾸 좋 만 많이 있 영화 칭찬 있 평가 없 쓰 보,Wednesday,0.1408348827464021,2.0,긍정,3
2026-03-01,1.0,공감이 전제된 역사적 비극 위에 배우의 열연을 보란듯이 얹어놨으나 완성도는 평균 이하..표현은 진부하고 구성은 엉성하며 연출은 무성의함.,공감 전제 역사 비극 위 배우 열연 보 듯이 얹 놓 완성도 평균 이하 표현 진부 구성 엉성 연출 무 성의,Sunday,0.1407619753656019,-2.0,부정,1
2026-03-08,1.5,대체 이게 왜 천만..? ?,대체 이것 왜 천만,Sunday,0.1,0.0,중립,0
2026-02-13,5.0,어린 단종이 얼마나 무서웠을까 ㅜ,어리 단종 얼마나 무섭,Friday,0.1,0.0,중립,0
2026-03-18,2.0,연기는 최고였지만 입소문과 타이밍이 좋았던 영화감독의 덕이 좋았기 때문에 흥행한 영화,연기 최고 입소문 타이밍 좋 영화 감독 덕 좋 때문 흥행 영화,Wednesday,0.1378756919847333,6.0,긍정,3
2026-04-03,2.5,서사는 빈약하고 의미없는 씬만 넘쳐난다. 10분짜리 압축 편집본이 훨씬 재밌을듯. 그리고 호랭이 CG는 정말 처참하다,서사 빈약 의미 없 씬 넘치 나 분 압축 편집 본 훨씬 재밌 듯 그리고 호랭이 처참,Friday,0.0,0.0,중립,0
2026-03-11,3.0,나쁘진 않은데.. 영화 광해를 앞서갈 정도의 관람객 수가 어떻게 나온 건지 의문입니다. 요즘 세상이 힘들어서 사람들이 많이 감정적으로 위로 받고 싶은가 봅니다.,나쁘 않 영화 광해 앞서가 정도 관람객 어떻 나오 의문 요즘 세상 힘들 사람 많이 감정 위로 받 싶 보,Wednesday,0.1357965543320839,-2.0,부정,1
2026-04-22,3.0,다들 펑펑 울었다는데 공감 못한 1인제일 슬펐던 장면이 과거 단종을 모셨던 신하들이 물가 건너편에서 읍소하면서 짐 던질때였다,다 펑펑 울 데 공감 못 하 인 제 일 슬프 장면 과거 단종 모시 신하 물가 건너편 읍소 짐 던지 때,Wednesday,0.1,-2.0,부정,3
2026-03-07,2.5,"한국 사극 영화에는 이미 몇 개의 높은 산이 있다.〈왕의 남자〉, 〈광해: 왕이 된 남자〉, 그리고 〈관상〉.이 영화가 그 작품들과 나란히 놓일 수 있을까. 글쎄…어쩌면 이 영화는 앞서 말한 작품들과 같은 결의 사극이라기보다는,〈해운대〉나 〈신과 함께〉처럼 많은 관객이 함께 공감하고 웃고 울 수 있는 대중적인 궤에 더 가까운 영화일지도 모르겠다. 연출과 미감 전반적으로 모든 부분이 많이 아쉬웠다. 그래도 장항준 감독님 좋아하고 응원합니다!",한국 사극 영화 이미 몇 개 높 산 있 왕 남자 광해 왕이 된 남자 그리고 관상 영화 작품 나란히 놓이 있 어쩌면 영화 앞서 말 작품 같 결의 사극 해운대 신 함께 많 관객 함께 공감 웃 울 있 대중 궤 가깝 영화 모르 연출 미감 전반 모든 부분 많이 아쉽 그래도 장항준 감독 좋아하 응원,Saturday,0.1306117094826119,2.0,긍정,2
2026-03-24,1.0,이게 재밌음? 개연성 하나도 없고 왜케 오글거리지,이것 재밌 개연 하나 없 왜케 오 글 거리,Tuesday,0.0,0.0,중립,0
2026-02-22,3.0,"진짜 평균 9점이 맞아요?뭔가 서사두 많이 부족하고,단종과 보수지기간의 끈끈함도 이해가 안되고영화 다 본 이후에 진짜 재밌는 게 맞나라는 생각이 들던데",평균 점 맞 뭐 서사 많이 부족 단종 보수지기 간 끈끈 이해 안 되 영화 다 보 이후 재밌 맞 생각,Sunday,0.1393085560461512,-1.0,부정,1
2026-02-07,5.0,전 이제 박지훈 배우가 단종으로 밖에 안보입니다 영화 중반까지는 웃으면서 봤는데 후반부터는 진짜 계속 울었음 여운 엄청 남고  재관람 의향 백프로 안봤으면 후회할 뻔,이제 박지훈 배우 단종 안 보이 영화 중반 웃 보 후반 계속 울 여운 엄청 남 재 관람 의향 백 프로 안 보 후회 뻔,Saturday,0.1713386952377361,-2.0,부정,1
