rating,date,content
4.5,2026-03-01,"이 정도면 충분한 수작인데, 평점 테러하는 평론가병 걸린 사람이 즐비하네요. 입으로는 한국 영화의 부활을 외치면서, 정작 영화계를 망치고 있는 사람이 누군지 깨닫길."
3.5,2026-02-28,후반부에 너무 슬퍼서 눈물 한 방울. CG는 별로였다.
4.0,2026-02-28,"연출이 숏츠.? 같음 그치만 울어라 하면, 네!!!! 하게 되는 영화. 그나저나 감독이 캐스팅은 진짜 잘했네."
5.0,2026-02-28,리뷰보고 재미없는 줄 알고 안 보다가 지금봤는데 너무 재밌잖아!!! 대체 평점은 왜???
3.0,2026-02-28,굳뜨
4.0,2026-02-28,".. 영화를 보고 나오면서 이런 생각이 들었습니다.

'과연 천만 찍을수 있을까?'

 

이에 대한 고민은 이렇게 결론내렸습니다.

 코로나 전에는 천만 절때 불가
코로나 시기에는 천만 확정
코로나 이후에는... 애매하다.

입니다.

 

 

  

영화가 잘 되고 있고 천만을 다가가고 있으며 감독의 천만 이행관련 뉴스기사등을 보고 모처럼 영화를 보러 갔습니다.

처음에는 그냥 저냥한 사극 영화일줄 알았거든요.

 

영화를 보면서 떠오른건 '관상'이 떠올랐고 그 이후의 이야기라고 생각을 하며 보니 재미있게 보고 나왔습니다.

 

  

 

영화를 보면서 소소한 웃음포인트는 많았습니다. 배우님들의 연기력이나 소소한 코믹요소 등. 감독의 유머포인트와 영화연출의 특징이 잘 묻어 나온것 같았고 이 포인트들 때문에 인기가 많았고 흥행요소가 되었구나 라는걸 느꼈네요.

 

하지만... 조금 아쉬움이 남는것도 꽤 있었습니다.

 

 

우선 영화가 의도적으로 가볍게 만들어졌고 연출도 의도적인걸 알고는 있지만 

영화가 '8,90년도에 코미디쇼프로그램' 처럼 느껴졌습니다.

 

화면 캡처 2026-02-28 214344.png.jpg

 

 

 

정확하게는 한장소에서 너무나도 갑작스러운 전개와 서사를 진행하는것이

마치 관객과 함께하는 개그 쇼프로그램의 연출처럼 느껴졌습니다.

 

 

극중 이홍위는 편지를 받고 맞은편 산에 올라 고민을 하던중 엄흥도와 일행들에게 발견되어 '또 극단적 선택을 하려고 하느냐' 라면서 이야기를 풀어갑니다.

 

이 장면에서는 이홍위의 심정의 변화와 엄흥도의 심정고백, 주변인물들의 사태파악, 새로운 사건으로 시작되는 씬으로 표현되어야 하는데

그 절벽위에서

참 많은 인물들이 여러 사건을 겪었고 참 많은 변화를 겪었습니다.

 

스토리상 있어야 하는 과정이지만 너무 갑작스럽고 다급하게 서사를 쌓을 기회도 없이 무작정 진행되어서 라이브 쇼프로그램처럼 느껴질정도로 어색했습니다.

 



 

문제는 이런 문제점 들이 영화에서 꽤 많이 나옵니다.

 

엄흥도가 사또를 만나러 간다거나 한명회가 당 내부의 사람들과 이야기하는 장면 등

생략과 요약을 너무나도 과하고 갑작스럽게 표현되었습니다.

 

 

 

그렇다보니 일부 조연들의 장면은 식사장면을 통해 퉁 치기도 했지만 

차라리 그 장면 이전에 조연의 분량을 더 넣어서 서사를 쌓는 이야기도 있었다면 더 좋았을거라 생각됩니다.

(예를 들면 한밤중 엄흥도가 새로운 유배지 관리를 마친날 밤 스스로 연습을 하는 장면 이후에 조연들이 뒤에서 지켜보면서 '저러도 좋을까..'같은 모습이나 어의없어 하는 표정, 대화를 넣고 서사를 쌓았더라면 좋았을것이다)

 

 

  

 

그와는 별계로 배우들의 연기력은 다들 훌륭했습니다. 

각 배우들 모두 실재 있는듯한 캐릭터의 표현이 좋았고 소소한 웃음 포인트도 있었습니다.

딱 한가지 아쉽다면 아쉬운점이 있었는데

한명회를 연기하는것이... 조금 아쉽다고 생각이 들었네요

 

제 머리속 한명회는 관상의 김의성 배우가 너무나고 깊게 뿌리잡아서 그런지

캐릭터 매력이 부족하다는 느낌을 받았습니다. 

유지태님의 한명회도 다른 매력은 있었지만... 조금 아쉽더군요.

 

  

 

촬영, 연출, 음향같은 제작으로 본다면

너무나도 평범했습니다.

그렇지만 이게 단점이 아니고 그렇다고 장점이 되질 않았습니다.

 

 최근 드라마에서도 다양한 촬영기법이 사용되고 신박하거나 특수한 효과에 익숙해져서 그런지 이번 영화에서는 단순하고 직관적인 촬영구도를 보여줬습니다.

이 부분은 편집, 음향에서도 똑같이 나타났습니다.

(그나마 특색있던거라면.. 음식 클로즈업 장면 정도?)

  

특색이 없는 장면이였고 일부 비오는 장면 등에서는 어색함도 있었지만 오히려 깔끔하고 이상한 효과 덕지덕지 바른 것보다는 좋았다고 생각합니다.

마치 슴슴한 무국 같은 느낌이랄까요

 

딱 아쉬운건 일부 장면 몇초는 카메라 구도가 확 틀어지면서 장면전환되는것도 있어서... 편집과정에 문제가 있는것도 있었네요..

 

 

  

 

이번 왕과사는 남자에서 제가 특히 좋아했던건

조선 사극 영화에서 양반, 왕, 궁궐을 표현한것보다 '평민, 시골, 농촌'을 중심으로 표현한것이 좋았습니다.

당시 평민, 촌동내의 옷부터 생활방식, 소품, 묘사등은 이 영화가 최고였다고 생각합니다.

 

 

 

 

정리하자면

천만 가능성은 조금 애매하다고 느꼈다. 기대 없이 봤지만 관상 이후 이야기처럼 느껴져 재미있었다. 소소한 코믹 요소와 연기력이 흥행 요소로 보였다. 전개가 의도적으로 가볍고 갑작스러워 쇼프로그램처럼 어색하게 느껴졌다. 생략과 요약이 과해 서사가 급하게 진행됐다. 조연 서사를 더 쌓았으면 좋겠다고 느꼈다. 배우들의 연기는 전반적으로 훌륭했지만 일부 캐릭터는 매력이 약하게 느껴졌다. 촬영과 연출과 음향은 평범하고 단순했다. 일부 장면의 편집과 구도 전환이 어색했다. 평민과 농촌 중심의 생활 묘사가 특히 좋았다.

 인것 같네요

 

한줄 요약 하자면

화려함보다 생활의 질감을 담아낸, 담백하지만 호불호가 갈리는 사극 한 그릇 같았다.

인것 같네요"
3.5,2026-02-28,"아쉬운 부분이 있음.
1. 호랑이의 존재. 어쩌면 단종의 변화를 보여주기 위한 장치였던 거 같은데
그것보다 대화에서 방향을 더 찾았으면 어땠을까?
생각보다 민중들과의 이야기 힘이 떨어진 느낌
2. 뭔가 음악이...아쉽다는 느낌이 살짝..
1번만 봐서 모른 거 일 수도 있음..
3. 배우들의 개인기에 기대는 느낌이 많이 있었다.

관상과 같은 묵직함과 임팩트가 없다는 느낌에 공감.
그리고 개인기에 의존했다는 생각이 드는 이유 중 하나가
연출로 포장할 수 있는 이야기랄까? 그런 게 묘하게 없는 느낌이었음.

4. 생각해보니 또 다른 단점이 있다.
금성대군의 존재. 금성대군 장면들이 굳이 필요한가 싶을 정도로 하찮았음
출정할까요? 출정할까요? 출정할까요? 출정할까요?의 연속
결국 출정했지만, 어이없게 털림
금성대군을 외모로만 소비한 느낌이 강하다. 

-----------------------
이 영화가 영화라기보다 일상적인 대화같은 느낌?
배우들의 개인기로 해결한다는 게 달리 보면
감독의 연출이 좋아서 이게 영화가 아니라 실재라고 느끼는 게 아닐런지...
-----------------------

그냥 한국영화계? 일반 대중 분들에 대한 아쉬움이랄까? 그런 것도 있음

광해군, 노산군(단종)
사실 그 사람들에 대한 이야기가 궁금한 시점은 한참 지났다고 생각한다.
인터뷰에서 어떤 분이 한국 역사에 대해 알릴 기회라고 하는데
하...
(할말하않...)

그런 느낌이 있다.
나는 광해군, 단종의 이야기를 이제 지나서
단종의 부인인 정순왕후나
광해군의 부인인 문성군 부인 유씨에 대한 이야기에 상상력을 발휘해주셨으면 하는...바람이 있다.

내가 쓰고 싶다는 생각도 간혹 하는 두 여인임.
연산군의 부인은 조금...생각해보고....ㅎㅎ"
0.5,2026-02-28,"전율을 느꼈다. 유해진과 유지태를 데리고,이따위 영화를 만들다니.  어짜피 팩션인데, 이렇게 상상력이 부족한가?"
3.0,2026-02-28,"부족함이 없는 건 아니지만, 천만으로 달려갈 이유는 충분하다."
3.0,2026-02-28,역사의 기록에서 한 사람의 이야기를 잘 펴내본 작품
3.0,2026-02-28,단종의 비극적인 이야기를 따라가볼 수 있었다.
4.5,2026-02-28,역사를 아니 웃음기 가득란 장면도 웃으면서 못 본다는게 단점
3.5,2026-02-28,가볍지만 역사적 사실이 바탕에 깔렸기에 나부끼진 않는다. 다만 유머를 조금 덜고 깊이를 더했다면..하는 아쉬움
3.0,2026-02-27,엄청 재밌진 않고 무난함. 뭔가 좀 부족한 느낌은 듬. 연기는 엄청 잘함.
3.5,2026-02-27,역사 공부를 하고 감상하니 단종이 정말 안타까운 왕이네요. 한가지 아쉽다면 결말에 노루가 묘지자리를 점지해준것 까지 나왔다면 더 좋았을것 같은데...
4.0,2026-02-27,관상도 그렇고.. 수양대군 시대 영화는 다 잘 되는 듯.. 😅
4.5,2026-02-27,"어리고 나약한 왕이 아닌 강인하고 주체적인 조선의 6대 왕 단종, 이홍위의 모습을 각인시키다"
3.5,2026-02-27,배우들의 연기 차력소 구멍이없다
3.0,2026-02-27,음… 앞으로 좋은 한국영화가 많이 나오기를 기대합니다.
4.0,2026-02-27,유해진 연기 압권
3.0,2026-02-27,창의적이고 좋은 가족 영화
4.5,2026-02-27,대놓고 울리려면 이 정도는 해야지
4.0,2026-02-26,"볼륨이 얇았다는건 어쩌면 응집성은 더 좋았다는 뜻 일지도.

엄흥도의 시선을 따라 재미있게 함께했다"
3.0,2026-02-26,네가 막둥이로구나. 2026. 장항준. 3.0 / 그곳에 국민이 있었다. (별점 상향 2.5 > 3.0/ 20260326) 사족: 대 다 나 다 (빵~터짐)
3.0,2026-02-26,"영화를 보는 내내 고통스러웠다. 관객이 단종의 고통을 방관하도록 두지 않는 것 같았다. 내내 그 고통을 느껴보라고 손짓한다. 중요한 건 그 고통이 절정에 달했을 때 나도 모르게 한발 물러나게 된다. 

그 고통이 나에게 오는 줄도 몰랐다면 그 순간에 '헉'하고 빠져버렸을 것 같은데... 그럼에도 좋은 면만 보고싶은, 잘했다고 말해주고 싶은 그런 영화다."
5.0,2026-02-26,솔직히 보면서 안울줄 알았는데 울었습니다. 오랜만에 볼만한 한국영화가 나와서 좋았습니다.
5.0,2026-02-26,결말을 알면서도 슬프고 여운이 남는 영화.
3.5,2026-02-26,"방대한 스토리는 아니지만, 
고작 열일곱.. 삶의 의지를 잃어버린 단종에게 다시금 살고싶게만든 마을사람들의 따뜻함이 좋았고, 지키고싶은 사람을 위해 다시한번 힘을 낸 모습에 응원하게 만든다. 
하지만 초입에 좌절된 찬탈의 꿈에 안타깝기 그지없고..
그 세밀한 감정연기들에 몰입되는건 사실이다..
호랑이만 눈감고 호."
5.0,2026-02-25,박지훈 나오는 첫 장면부터 그냥 눈물이 흘렀다..
3.5,2026-02-25,"단종이랑 엄흥도 자체의 스토리가 씹사기라 슬펏음
좀 또잉..?하긴 햇는데.. 낫밷
연기차력쇼 잘봣수다"
4.0,2026-02-25,생각보다허무햇던..그래도배우분들이연기를잘하셧고감동도잇엇던영화!내가생각하는명대사는시발이라하엿느냐?이건데아무도언급을안하네머쓱;
4.5,2026-02-25,영화를 보는 내내 단종의 벗과 이웃이 되게끔 만드는 연기와 연출이었다.. 사람이 꽉 찬 극장에서 다 함께 웃고 울며 보는 영화가 얼마 만인지!
5.0,2026-02-25,진짜 영화관이라서 울음참는데 못참겠어서 끄흡끄헙 호흡곤란 온 사람처럼 펑펑 울었음ㅠㅠ 지금도 눈물나와서 미치겠다
5.0,2026-02-25,3번봤어요천만가자
5.0,2026-02-25,"주로 평점이 낮은 평론을 보면 연출 이야기나 무게감관련해서 많이 이야길 한다. (+마을 부분도)
다른 유명한 사극영화를 언급하면서 말이다.
물론 연출에 대해서는 나도 아쉬운 부분이 많다. (초반에 웃음포인트를 부자연스럽게 낼려는 부분이나 호랑이 cg 등)

그러나, 이런 웃음포인트가 나는 오히려 전화위복이 되었다고 생각한다.
만약 이 좋은 소재(단종과 엄흥도)와 이 휼륭한 캐스팅으로(배우들로) 영화 전체적인 방향을 작품성에만 치중하여 엄숙하고 진지하게 무겁게 진행하였다면 어떻게 되었을까?
오히려 지금보다 성적이 별로 안좋았을 것 같다.
왜냐하면 그렇게 영화가 엄숙하고 무거운 분위기 속 연출한 단종은 지금까지 많았는데, 
만약 명절 설날에 지금까지와 같은 단종을 담은 영화가 개봉한다? 결말은 뻔할 것이기 때문.

이렇듯 지금까지 단종이란 왕은, 대중들에겐 그저 유약하고 비운의 왕으로 많이 비추어 졌었지만,
왕과 사는 남자에선 우리가 봐오지 못하였던 단종의 단단한 모습을 볼 수 있었다.
라고 많은 리뷰에서 보았겠지만 나는 오히려 이 영화에서 단단한 모습과 여린 모습 외에도 어린 소년의 모습(마지막 물장구장면에서 특히), 백성을 생각하는 어진 왕의 모습, 그러면서 내 사람을 챙기는 강단있는 모습 등등 여러가지의 모습들을 통해 입체적으로 표현한 단종을 봐서 좋았다.

또한 영화의 전체 진행 방식이(가벼운 분위기에서 무겁게 진행되는 방식)
엄흥도라는 대중들 입장에서 생소한 인물을 마냥 어렵게 설명해주는 것이 아니라 단종의 조력자 느낌으로 쉽게 설명해주는 것 같아 그 부분도 좋았던 것 같다.

그리고 광해나 관상같은 영화는 이 영화완 결이 다른 영화같다.
노리는 타켓도 다르고, 방향도 다르기에 비교하는 것 자체가 무의미한 것이 아닐까? 라고 말해주고 싶다.

마을이야기도 엉뚱한 부분도 있었지만, 그럼에도 대중성면에서는 아예 거슬리는 장면은 아니었다.

오히려 오랜만에 흥행한 한국영화에 감나라 배나라하며 ”이런 코믹 신파 역사 영화가 흥행하니까 한국영화가 망하지“라고 말한 사람도 봤는데, 그런 일부 소수의 사람들때문에 일본 애니, 할리우드 영화에 한국영화가 주춤했던 것 일지도 모른다.
앞으로 한국영화가 다시 부흥할려면 고리타분하고 딱딱한 시선보다 조금은 유한 시선이 필요한 시점이다."
2.5,2026-02-25,영화에 그저 이야기면 충분하다는 착각
3.5,2026-02-25,늘 먹던 장항준의 맛. 스코어와 상관없이 그 벽을 넘지는 못했다.
0.5,2026-02-25,네이버 검색해 보면 팩트는 시신수습 한개로 조선식 감성팔이 판타지 영화를 만들어버렸네
3.5,2026-02-24,조금 루즈해지려는 찰나에 정신차리게 하는 배우들의 연기. 진짜 연기가 멱살잡고 끌고가는 영화. 역사의 한 줄로 남은 비극적인 왕을 다른 측면으로 볼 수 있었다는 점에서 좋았다.
2.5,2026-02-24,대중성의 명암 속에서 느끼기 어려운 역사의 비애(2.5)
3.0,2026-02-24,나 이 별점 모두 단종과 박지훈 씨께 드려요.
4.0,2026-02-24,박지훈의 비장한 여운이 영화를 힘겹게 끌고 간다.
2.0,2026-02-24,"한없이 가볍기만 하다.. 진중할수 있었을텐데
스토리도 소재의 재미 그게 전부인 것 같다.
너무 기대를 한 탓일까 많이 아쉽다."
3.5,2026-02-24,"초반의 코믹 연기는 조금 부자연스러웠지만 
후반으로 갈수록 따뜻함이 느껴졌고 
마지막은 애틋했다."
3.5,2026-02-23,"단종의 처연한 눈빛과 엄흥도의 연기만으로 기본 3점.
그리고 단종을 주인공으로 평균이상의 영화를 만든것에 0.5점.
""그대는.. 아닌가?"""
3.0,2026-02-23,배우의 가열찬 열연에 기댄 감독의 평이한 연출
2.5,2026-02-23,개인적으로 유해진씨 연기가 와닿지 않는 경우가 많았다. 영화 야당부터 이번 영화까지의 연기가 정말 좋았다. 유해진씨가 없었으면 이 영화가 가능했을까? 영화는 덜컥거리지만 따듯했다.
4.5,2026-02-23,내가 어릴때 영화관을 가는걸 조아했던 이유가 이거였어!!! 가족끼리 같이볼수있고 영화관에서 다함께 웃고 우는게 너무 좋았음.
1.5,2026-02-23,유치한 코미디에 단순한 스토리..요즘 영화 정말 볼게 없는듯..ott드라마수준이 너무 높아져서 그런가
3.0,2026-02-23,유해진의 연기 차력쇼에도 가려지지 못한 실망스러운 연출
2.5,2026-02-22,현재  사실 볼게 없어서 보는게 아닐까 ? 너무  볼게 없으니. ㅋㅋㅋ  예전같으면 중간 이하급. 감독의 연출능력이 이것밖에 안되니 아쉬움. 요즘 한국 영화는 옛날 영화로 회귀한듯
3.0,2026-02-22,배우들 연기력은 좋았지만 개인적으로 연출과 재현 방식이 좀 아쉬웠음 역사적 배경의 깊이에 비해 서사가 빠르게 전개된듯
4.0,2026-02-22,맘이 아프다...
4.0,2026-02-22,표정이랑 눈이 너무 슬프다 😭
5.0,2026-02-22,"실제사실을 기반하여 결말까지 잘풀어냈다.
대중에게 충분히 감동과 재미를 주는 작품임은 분명하다.
나는 이정도로 만족못하는 깐깐하고 수준높은사람이야를 알리고싶어하는 평론은 공감불가"
5.0,2026-02-22,근본떡국맛 명절 사극 영화!!!! 이걸 계속 기다려왔다우
3.0,2026-02-22,가족끼리 보기 좋은 명절 영화
4.0,2026-02-22,잘몰랐던 단종의 죽음에 대해 알게 되어 좋았다. 마을 사람들과의 유대를 쌓는 과정에서 오는 따뜻한 느낌에 힐링도 됐다. 다만 조악한 CG는 굳이 왜 넣는걸까.
3.0,2026-02-22,"유해진의 말과 유지태의 눈빛, 그리고 이에 절대 꿇리지 않는 박지훈의 샤우팅과 눈망울👍🏻"
4.0,2026-02-22,후유증씨게남앗음
3.5,2026-02-22,종이와 글자로 남겨진 역사에는 기록되지 않은 사람 냄새를 먹 삼아 씁쓸한 동화를 쓰다.
3.0,2026-02-22,"노산군의 재조명과 박지훈 발굴, 유해진의 연기력이 다 살린 영화. 이것 또한 감독의 능력이지만 아쉬운건 어쩔 수 없는듯"
2.5,2026-02-22,"시도는 좋았으나, 광해랑 비교하게 되는 건 어쩔 수 없다."
3.5,2026-02-21,"초반 엄홍도의 등장씬이 덜 우스꽝스러웠다면....
호랑이 CG가 리얼했다면....
영화 음악이 조금만 더 세련됐더라면....
너무 아쉬워서 적어보는 만약에ㅠㅠ"
3.5,2026-02-21,휴민트 왕사남 둘다 안보다가 왕사남은 400만 넘기고 계속 흥행하니 안 보러갈 수 없었다. 나름 기대를 하고 봤는데도 만족스러웠다. 특히 어린이부터 어르신까지 설 명절 가족과 함께보기 좋으며 역사가 소재인만큼 교육적으로도 좋다. 흔하디흔한 k신파억지코미디영화들 보다 훨씬 좋았다.
3.5,2026-02-21,"그의 PT능력이 뛰어난 것은 간절함이 있었기 때문이고
그의 연기가 와닿는 것은 진심이 전달되어서."
4.5,2026-02-21,"- 영화 관람 전 준비물: (여러 장의) 티슈

영화 초반부터 단종을 연기한 박지훈 눈만 봐도 슬퍼서 눈물 참느라 혼났다. 박지훈 눈에 슬픔이 한가득이라 영화 보는 내내 눈물이 줄줄.. 이 영화 보고 안 우는 사람이 있을까?

그 어린 나이에.. 의지할 곳도 없이 얼마나 외롭고 힘들었을까. 너무 슬퍼…………… 가슴이 아리고 먹먹한 영화다. 아마도 실화라서 더.."
3.5,2026-02-21,가볍게 팝콘 먹으며 보기에 딱임
3.0,2026-02-21,"<왕과 사는 남자>를 방금 보고 나왔습니다. 새롭다던가, 독특하다는 얘기를 할 수 있는 영화는 아니겠지만, 적어도 무엇을 하고 싶은지, 무엇을 보고 들려주고 싶은지에 대한 명확한 목표를 가지고, 그걸 수행해 낸 영화가 아닐까 싶은 생각이 듭니다.

<왕과 사는 남자>는 단종의 유배에 대한 영화입니다. 어찌보면 영화의 구조는 되게 단순하기도 하고, 여러가지 의미로 뻔하기도 한 영화라고 할 수 있을 것 같습니다. 가까워지는 초반부와 발단, 정치와 역사적 흐름에 따라 도달하는 위기와 결말까지 영화는 딱 '예상 가능한 범위'에서 움직이는 영화라고 할 수 있을 거 같아요.

다만, 그럼에도 불구하고 되게 명확하게 무엇을 보여주고 싶은지 알고 있고, 그 과정에서 그걸 굉장히 잘 수행한다는 느낌을 받았습니다. 아무래도 그런 감상에 가장 많은 부분을 차지할 수 있는 건 배우들의 연기가 아닐까 싶습니다. 단종 이홍위 역할의 박지훈 배우와 유해진 배우의 합도 좋고, 영화의 무게감을 잡아줘야할 유지태 배우의 연기도 되게 좋았습니다.

모두가 아는 이야기를 한다는 건 양날의 검과 같은 부분이라고 생각해요. 긴 설명이 필요없다는 점은 분명 장점이지만, 그걸 어떻게 보여줘야 하느냐는 어려운 지점이거든요. 그러니까, 저는 (호불호는 별개로 두더라도) PC라는 것도 어찌보면 '아는 이야기를 비틀기 위한' 노력일 수 있다고 생각하거든요. (<겨울왕국> 같은 영화요.)

<왕과 사는 남자>는 독특하거나, 새로운 시각을 제시하거나 혹은 변주한다기 보단, 어찌보면 정공법에 가까운 선택을 했고, 그걸 잘 수행해낸 배우들의 힘이 두드러지는 영화가 아닐까 싶습니다.

p.s. CG는 좀 많이 아쉬웠습니다."
5.0,2026-02-21,재미있다
4.5,2026-02-21,이런 역할은 유해진 배우만이 할 수 있다!
5.0,2026-02-21,"처음 엄홍식이 이홍위 만났을때 뗏목당기는 장면이랑 마지막에 줄 당기는거랑 오버랩돼서 더 눈물낫음
단종이 죽었을때도 고작17살밖에 안된 아긴데…….
호랑이 cg너무 밤티라서 막 깔깔 웃었었는데 단종의 미래를 알고 영화를 보니까 더 눈물 났던것 같다.
그리고 박지훈의 연기가 너무훌륭하다!! 앞으로가 더 기대되는 배우다."
3.5,2026-02-21,"유해진의 연기차력쇼. 한명회는 유지태 전과 후로 나눠진다. 이미 다 알고있는 내용이지만, 배우들의 연기가 더해져서 생동감이 더해진 느낌."
4.0,2026-02-20,이렇게 영화관에서  눈물흘린게  처음이다 실화라 더욱더 단종이  불쌍해보였나보다  그만큼   연기도 좋았다
4.5,2026-02-20,"여러 번 곱씹게 되는 영화. 곱씹을 때마다 눈물이 핑 도는 묘한 영화. 신하들과 건너온 강을, 벗들과 건너 돌아간 어린 왕의 이야기."
3.5,2026-02-20,유해진이 끝까지 끌고간다 그럼에도 즐겁다
3.0,2026-02-20,"제목만 보고 거창한 시대극을 기대했다면 실망할 확률이 높다. 이 작품은 웅장한 서사보다는 인물 사이의 폐쇄적이고 미묘한 심리 드라마에 가깝기 때문이다. 배우들의 연기, 특히 왕을 연기한 배우가 보여준 압도적인 눈빛과 화면을 장악하는 장악력은 확실히 볼만하다. 연출 면에서도 두 인물 사이의 보이지 않는 권력 구조를 빛과 구도로 긴장감 있게 표현한 건 칭찬할 만하다. 하지만 그게 다다. 극의 템포가 지나치게 늘어지는 탓에 중간중간 집중력이 흐려지고, 서사가 쌓이는 과정이 너무 길어 도대체 무엇을 말하고 싶은 건지 의문이 드는 구간이 많다. 후반부로 갈수록 메시지는 흐릿해지고 극의 긴장감도 함께 빠져나간다. 결론적으로, 화려한 볼거리를 기대했다면 추천하기 어렵고, 인물 간의 건조한 심리 압박감을 즐기는 사람이라면 한 번쯤은 볼 만하다. 나에게는 딱 그 정도, 다시 찾게 되지는 않을 영화였다."
4.5,2026-02-20,"이홍위는 가장 낮은 곳에서 백성들과 ‘밥을 나누고’ 그들을 ‘웃게’ 해주는 리더였다. 반면에 오늘날의 정치인들은 국민에게 '분노'를 심어주고, 갈라치기로 ‘본인 밥그릇’만 챙긴다."
3.5,2026-02-20,일단 나를 울렸으니...추천
3.0,2026-02-20,조금씩 아쉬운 부분들을 채우는 배우들의 연기 차력쇼
3.5,2026-02-19,"일단 연기부터 칭찬을 해야겠다. 믿고 보는 배우들 나와서 편하게 봤지만, 박지훈 배우는 눈빛 말고는 아쉬운 연기력이였고 대사도 좀 짜치는 면이 있었다. 반면에 눈빛 연기 하나는 끝내줬는데, 약한 영웅 부터 봐 왔지만, 박지훈 배우는 이런 아련하고 서글픈 눈빛이 지린다. 그리고 오히려 유해진과 박지훈의 케미 보단 박지환과 유해진의 케미가 더 인상 깊었다. 스토리도 훌륭히 잘 짜여졌지만 개연성은 조금 아쉬운 부분 하나는 있었다. 조금 루즈한 장면이 있기도 했고. 그런데 또 반대로 연출도 좋았고 적당히 따뜻하면서 적당히 볼수있는 영화였다."
3.0,2026-02-19,매력적인 소재와 연기 그리고 약간의 아쉬움
5.0,2026-02-19,👍🏻
5.0,2026-02-19,보고나서 디테일을 찾아보게 만들어주는 좋은 영화…🥹
2.5,2026-02-19,놀라운 정도로 뻔한 이야기 위에선 배우들의 놀라운 연기
4.0,2026-02-19,단종을 연기한 박지훈의 눈빛이 참 슬프다
4.0,2026-02-19,이야기 구성과 길이조절 흐름 등 전반적으로 괜찮았음. 배우들 연기는 두말할것 없이 좋았음. 단종의 마지막을 그린다는 점이 흥미로웠고 역사가 스포일러니 이야기는 무난한 흐름을 가졌음
4.0,2026-02-18,덕분에 역사까지 찾아보게 되고 좋았음 코미디 요소도 넣으면서 따뜻한 느낌도 잃지 않고 또 마냥 웃기게 하지 않은 게 좋았음 마지막에 가서는 이유도 없이 눈물을 흘리고 있었음
4.5,2026-02-18,진짜 너무 영화 끝나고 자리에서 오열하다 나온 영화였다. 연출이 별로라는 평이 있었지만 배우들의 연기력때문인지 연출이 거슬리지 않았고 단종의 감정선에 따라 몰입한채 영화를 봤다.
5.0,2026-02-18,"평점보고 기대 안하고 갔다가 펑펑 울고 인생영화추가하고 옴..
지훈이를 좋아하기도하지만 어떻게 지훈이 눈은 슬픔을 저렇게 담을수 있을까??
추천합니다!!"
4.0,2026-02-18,"나는 박지훈의 처연함이좋아요.
나는 박지훈의 붉은 눈가가 좋아요. 손예진을 보는듯한..

영화의 내용은 조금부족한 느낌이 들어 별한개 뺌!"
3.5,2026-02-18,오호통재라.
4.0,2026-02-18,이 정도면 잘 뽑아냄 ㅇㅇ 5점은 너무 과하고 3점 주기에는 배우들 연기가 아까운 정도
2.5,2026-02-18,사실의 비극성이 영화의 몰입을 높였다
3.5,2026-02-18,모든 배우들의 연기가 만족스러웠으며 흥행공식을 제대로 따른 연출도 나쁘지않았다
3.5,2026-02-18,"너무 잘 만든 영화는 아닌 거 아는데, 여운이 오래 감"
4.5,2026-02-18,저하ㅜ 저하ㅜ 저하ㅜㅠ
4.5,2026-02-18,"#0011 박지훈
유해진 업"
3.0,2026-02-18,"초중반은 편집이 듬성듬성이어진 느낌이였습니다.
인물들이 어떻게 감정을 교류하고 친해지는지 순간적인 밥상머리씬 등을 통해서 간략히만 넘어가는 것 같이 느껴져 감정동기화가 안된 상태로 극이 진행된다고 생각됩니다. 

다만 역사를 알고 있고, 무엇보다 박지훈 눈과 연기가 어떻게든 측은지심을 불러 일으켜 몰입을 만들어 낸 것 같습니다. 
물론 유해진은 말할것도 없이 훌륭하고, 유지태도 악역으로서 그 이상의 가치를 했다고 생각합니다. 

더할나위 없는 캐스팅과 배우 열연이 돋보였는데 
좀 더 인물들간에 에피소드가 쌓이는 초중반부가 보강되었다면 어땠을까 싶습니다.

추가로 아쉬운점은 전미도 배우 역할이 너무 아무것도 없어서 아쉽습니다. 이홍위와 마을 사람들을 초반에 더 엮어주먄거 에피소드를 유발하는 역할이라도 했으면 좋을텐데"
4.0,2026-02-17,익숙한 클리셰가 장점이 될수도있구나
3.5,2026-02-17,유해진의 진가를 다시 깨닫다. 그 하나 때문에 웃고 울었다.
2.5,2026-02-17,"거장 (직전) 감독님, 거장은 가끔 뺄 줄도 알아야 한다고 생각하는데 어떠신지요?"
1.5,2026-02-17,유해진 해조...
4.0,2026-02-17,진짜진짜 슬펐다. 역사가 스포라고 알고봤어도 마을사람들에게 이입되니 너무 슬픈듯
3.0,2026-02-17,"연출이 뭔가 웃김
호랑이 씨지나 비내리는거나 천둥번개 등 먼가 완성도가 떨어지지만 재밌었음
박지훈 잘생김"
5.0,2026-02-17,박지훈 눈빛에 무너짐 ㅠㅠ
3.0,2026-02-17,장항준 감독의 인맥 자랑질
3.0,2026-02-17,두 주연 배우보단 악역인 유지태의 '한명회'가  나올때마다 극의 흐름이 바뀐다.
5.0,2026-02-16,"역사적으로 가볍게만 알았던 단종에 대한 이야기를 지루하지않게 딱 간결하게 표현한 영화이지않을까싶다.
배우들의 연기차력쇼가 너무 한몫했던 오랜만에 영화다운 영화."
4.0,2026-02-16,한명회 개색기야
