rating,date,content
2.0,2026-03-08 22:04,"극장까지 가서 볼 영화는 아니였다고 느꼈다. 연기는 모자람이 없지만, 뻔함에 감동을 찾기는 힘들었다. 언론의 떠들석함을 채우지 못한 영화라 평가한다. 언론이 만들어 낸 기대감으로 인해 평가점수는 높이 주기가 힘들다. 안방에서 티비를 통해 보면 딱 재미있을 영화정도였다."
4.0,2026-02-10 19:50,동물 CG가 아쉽지만 장항준 감독 최고작이 나온건 확실하다.
2.0,2026-05-30 11:47,솔직히 9점대 영화는 아니지않나
5.0,2026-02-06 23:05,"진짜 단종은 박지훈이여만 했다.. 진짜 왕사남 많이많이 봐주세요 지훈아 이런 작품, 이런 연기 해줘서 너무 고마워 진짜 너무 자랑스럽다 내새꾸"
3.0,2026-03-08 17:52,왕과 촌장이 눈물 날 정도의 교류가 있었는 지 좀 의문이요...연기는 다 좋았어요
3.0,2026-03-20 02:43,너무 올드하고 캐릭터가 평면적이고 억지신파ㅠ
1.0,2026-03-22 09:55,영화의 완성도가 처참한 수준이라 이를 재미있게 봤다는 사람들의 지능까지 의심하게 만든다 그리고 이런 작품에 시간을 쓰고 극장까지 찾은 나 역시 결국 여론과 입소문에 쉽게 휘둘리는 대중 중 하나일 뿐이라는 생각에 자괴감이 든다
3.0,2026-04-20 17:40,엉성한 뜨거움....
5.0,2026-02-05 08:00,마지막 10분은 그냥 눈물 줄줄입니다
3.0,2026-03-03 22:09,좀 더 잘만들 수 있는 영화를 툭툭끊기는 연출과 억지코믹요소들이 재를 뿌린것같다. 배우들의 연기력으로 하드캐리한 영화. 개인적으로 유지태가 제일 좋았음.
5.0,2026-02-08 21:17,박지훈 눈빛만 봐도 슬퍼지고 유해진 목소리만 들어도 눈물남 ㅠㅠㅠㅠ
4.5,2026-02-07 10:21,약간의 어설픔이 있음에도 배우들의 연기로 모든것을 커버한다.  박지훈은 이제 최고의 배우가  될 준비를 마친듯.
5.0,2026-02-14 01:47,단종오빠 사랑해요...
4.0,2026-02-05 01:32,패배는 나약함의 동의어가 아니다
5.0,2026-02-04 18:25,처음으로 개봉일 기다렸던 영화였는데 기대 이상이였고 단종은 박지훈이여야만 했다는 말 그 의미를 확실히 알겠더라 지금까지 본 영화 중 최고였어!!
0.5,2026-05-26 13:44,"억지 웃음, 억지 슬픔을 강요함"
2.0,2026-03-15 19:00,배우들 연기력은 원탑내용이야 허구가 가미된 역사이야기재밌긴 했으나이게 천만갈 정도면 드디어 관객들 수준도 하락했다고 생각됨...
5.0,2026-02-13 12:50,박지훈 눈빛에서 ㄹㅇ 모든 게 느껴짐....
5.0,2026-02-07 03:28,장기흥행예상!! 이런게 영화지!!
1.5,2026-03-08 23:23,연출과 내용이 아주 루즈했습니다...
1.0,2026-03-08 23:20,워낙 단조로운 내용을 두시간짜리 영화로 잡아늘여놓으니.. 도대체 농축된 대사 한마디 없고 유해진의 개인기에 기댄 영화. 사실 코로나 이후 영화시장이 너무 안좋아져서 한국영화고 외국영화고간에 도대체 볼게 없고 오직 이게 그나마 나아서 본건데 역시나 겁내 지루했음 ㅠ ㅠ  코로나로 영화판 인재들이 증발해버렸는지 무슨 굿윌헌팅 등 과거 명화나 재개봉하고 신작은 너무나도 졸작만 나오는 현실 ㅠ ㅠ
5.0,2026-02-04 17:08,"저는 cgv vip인데요..그의 나온 영화는 80프로이상 극장가서봅니다..재미없는 영화라도..와 이번 왕과사는 남자는 유해진의 연기력에반하고 박지훈 배우의 눈빛연기에 반합니다예전 진주만때 밴에플렉의 눈빛하나에 열번을 봤더랬죠...박지훈 배우의 눈빛에 빠져보세요참고로 극장 나와서까지 잔감동에 눈물이 또 나는 영화는 처음이었어요,..ㅠ"
1.0,2026-03-23 03:20,이딴 영화가 아직까지 한국영화계를 주름잡으니 퇴보하다 못해 망작의 연속이구나.올려치기도 적당히 해야지 ㅉㅈ 억지마케팅때문에 더 거부감드는 영화왕의 남자와 수준 비교하면 하늘과 땅차이임이 분명하다
3.0,2026-03-23 15:49,웃음을 위한 산만한 연출과 뚝뚝 끊기는 편집 등이 다소 아쉬웠어요. 배우의 연기는 캐릭터의 감정에 몰입하기 좋았습니다. 이 영화를 보니 관상과 자산어보가 정말 촘촘하게 잘 만든 영화라는 것을 다시 한번 느끼게 해주었어요.
3.0,2026-03-08 18:38,"너무 기대를 많이 한 탓인지 그냥 그랬음.. 배우들의 연기는 좋았지만 억지신파를 끌어내려고 하는 느낌이 들었고, 인물서사에 이입이 어려웠음.특히 엄홍도 캐릭터."
0.5,2026-03-08 21:22,평점에 속았다 세상이 나를 속이는게 분명하다.  영화관이 망해가니까 이렇게 사람들 속여서 보게 하는건가
2.0,2026-03-20 13:48,기대가 컸던 걸까 전개도 결말도 그저 그랬던 영화 유해진 차력쇼
4.0,2026-02-17 23:48,"솔직히 배우들 연기가 전부인 영화.연출, 음악 모두 아쉽다"
5.0,2026-02-06 07:26,역사가 스포여도 하염없이 눈물이 나 하염없이 서글퍼져
5.0,2026-02-05 12:12,"박지훈 연기 이번에 처음 보는데 생각했던것보다 너무 잘함. 얼굴도 잘생겼는데 연기가....유해진배우랑 합도 좋고, 대선배랑 같이 연기하는데  절대 부족해보이지 않고 틈이 없었다.진짜  단종 그 자체임.영화 자체도 너무 좋음.단종과 엄흥도 이야기 너무 감동적이고 슬프고..내스타일이다."
5.0,2026-02-09 08:09,호랭이 cg빼고는 완벽
2.0,2026-03-26 12:22,몰입1도 안되게 스토리도 너무 유치하고 개연성도 하나도 없고..왕이랑 유해진이랑 궁녀같은 사람 연기빼고는 다 너무거슬림
5.0,2026-02-04 15:17,결말을 알고 보는 영화는 흥미가 없지만 단종이야기에 끌리고 예고편 보고 끌려서 보고왔음 중간중간 웃을때 다같이 웃고 마지막엔 다같이 울고 (난 눈물콧물 개진상오열쇼)극장나와서 택시타고 가는데 사연있는 여자됨 먹먹한 여운이 남네 유해진 배우 연기는 말모 박지훈도 약영에서 잘한다고 느꼈는데 사극도 잘하더라구 조조로 봤는데 우리관에 생각보다 어르신들 많아서 놀람 호불호없이 온가족이 볼만한 사극영화 나온거 같음 오늘은 혼영했고 엄빠 모시고 다시갈거임
5.0,2026-02-07 22:57,1차 관람시 그냥 내용에 몰두하며 웃고 울며 보고 집에 와서는 계속 생각이 났어요… 단종의 박지훈씨 눈빛 연기가 다시보고 싶어서 다음날 다시 2차 관람을 했는데 엄흥도와 단종의 감정선에 좀 더 집중하며 보았는데 두번째 봐도 재밌고 내용을 알아도 계속 눈물이 흘러서 가슴이 먹먹했어요… 오랜만에 여운이 길게 남는 영화이고 큰 스크린으로 단종의 눈빛연기를 꼭 확인하시길…
5.0,2026-02-04 11:44,"진짜 가족들이랑 설에 가서 보기 좋을 것 같은 영화! 웃다가, 울다가 두시간 순삭-!연기도 좋고 이야기도 좋아서 재밌게 봤어요!"
5.0,2026-02-04 13:28,"왕과 사는 남자 첫날 바로 보고 왔는데, 생각보다 훨씬 편하게 잘 봤어요! 좋아하는 배우들 나와 갔는데 역사 영화라 처음엔 살짝 긴장했는데 막상 보니까 흐름이 부드럽고 인물 관계가 중심이라 금방 몰입된? 감독 역량이 너무 좋았습니다. 어린 단종이랑 그를 곁에서 지켜보는 촌장의 조합이 좋았고, 둘이 같이 나오는 장면들은 괜히 미소 나오는 순간도 많았어욬ㅋㅋ웃기려고 억지로 끌고 가는 느낌이 아니라 상황 속에서 자연스럽게 나오는 웃음이라 그냥 생각없이 봤습니다배경이나 의상도 과하게 꾸민 느낌 없이 깔끔해서 보는 내내 편했고, 화면이 차분해서 이야기 자체에 집중하면서 배우들 연기도 튀지 않고 다들 제 역할을 잘해서 캐릭터가 현실감 있게 느껴졌습니다.  무겁게 몰아가거나 감정을 억지로 건드리는 영화는 아니라서, 보고 나서 마음이 괜히 피곤해지지 않는 것도 장점. 역사 이야기인데도 어렵지 않아서 영화 좋아하지만 사극은 잘 안 보는 사람도 충분히 재미있게 볼 수 있었습니다"
3.0,2026-03-14 06:21,장항준 감독님 정말 사랑합니다 그러나 솔직하게 말할껀 말하고 ㅎㅎ 가야하지 않겠습니까 제가 천만영화를 진짜 많이 봤는데 결론은 연출이 많이 아쉽다는 생각 천만갈정도는 아닌데란 생각을 하고 나왔다는점 뚝뚝 끊기는 느낌 연출과 단종과 흥도 및 마을사람들의 인과 관계가 아쉬웠으나 관객들이 눈물 바람이 된건 유해진님의 연기력은 와 ~ 그 어떤연기보다 최고였다(다른배우분들도 연기력이 좋았고 난 박지훈님을 프듀때부터 원픽으로 투표했지만) 그래도 유해진 연기는 잊지 못할 여훈이 있고 두고두고 생각날것 같다
3.5,2026-03-26 11:16,정말이지 이런 영화가 천만 넘는다는 사실이 너무 안타깝다.  진짜 연기 연출 스토리 모든게 다 아쉬운 작품인데..
5.0,2026-02-10 19:44,여운이 장난아님....보고있을때보다 집에와서 더생각남 한번더 볼꺼예요
5.0,2026-02-04 13:27,유해진 박지훈 연기가 아주 좋네요영화내내 웃기다가 먹먹한 감정으로  파고드는 영화.
2.5,2026-03-12 02:49,천만까지는 아님 좋은 소재인데 연출이 매우 아쉽다
3.0,2026-03-02 20:53,솔직히 말해서 어느 지점에서 오열을 할만큼 슬픈지 하나도 모르겠어요. 그만큼 감정을 이끌수 있는 전개가 너무 부족하고 띠엄띠엄 스토리가 너무 빨리 전개되다가 마지막에 후다닥 끝나버리는 기분이었어요. 대사 속 코믹요소도 억지가 넘 많아서 오히려 감정이 깨지게 되더라고요. 그럼에도 배우분들 연기는 훌륭했습니다. 조금만 탄탄한 스토리였다면 정말 명작이 나올뻔 했군요.
0.5,2026-03-25 00:08,배우연기빼고볼게없음
0.5,2026-03-20 09:51,정해진 줄거리대로 흘러가야 하기 때문에 개연성 개나줘버리고.억지 감동에..광해에 대비 재미가 40%밖에 안되는 영화.
5.0,2026-02-04 13:27,눈물 참는 연기에 실패.  ㅠㅠ
0.5,2026-03-08 23:56,속아버렸네요....
1.0,2026-03-06 21:40,하아..나 쌉F여서 손수건까지 챙겨갔는데...대체 어디서 울어야하는거지 계속 기다리다가…개연성 서사 밥말아먹는거 보고 어이없어 웃음터지는거 참으면서 봄 다른 건 다 그렇다쳐도 조선시대인데 일반 양반과 머슴도 신분이 하늘과 땅 차이인데 정통 사극에서 왕과 화전민 사이에 얼평과 멱살잡이..티키타카가 왠말인지..선넘었다. 넘 불편했음. 그 외 다수 할말하않…넷플이면 끄면되는데 영화 중간에 뛰쳐나갈수도 없고…하아..이건 아니지…이런 저릿한 역사 소재에 겨우 이런 연출로 천만이라니…다른 영화 제작자들 현타올듯… 한국영화 수준.. 이게 진짜일리없어..이게 더 슬프네.. 천만 라인업에 있는 다른 영화들 욕보이지 마라 진짜..
5.0,2026-02-05 02:20,"유해진 배우는 특유의 인간미와 노련함으로 극의 중심을 단단하게 잡아준다. 가볍게 웃음을 주는 순간에도 인물의 내면이 느껴지고, 진지해지는 장면에서는 한순간도 허투루 흘리지 않는 감정의 무게가 전해진다. 박지훈 배우의 연기도 인상 깊었다. 단종이라는 인물이 지닌 복잡한 감정을 눈빛과 표정으로 섬세하게 표현해내며, 말보다 감정이 먼저 전해지는 순간들이 많았다. 특히 감정을 억누르거나 흔들리는 장면에서 과하지 않게, 하지만 분명하게 전달되는 감정선이 놀라웠다. 배우들의 연기가 만들어낸 분위기와 여운이 오래 남는 작품이 되었다. 배우들의 연기를 제대로 감상하고 싶은 관객에게 추천하고 싶은 영화다."
3.0,2026-03-22 16:01,금성대군 작전회의하고 나왔는데 허허벌판 천막하나 ㅎㅎ  둘러싼 군사 딱봐도 한 삼십명....  스케일과 디테일이 몰입을 확 떨어뜨려 헛웃음이 났다.  단종역의 슬픈 눈망울이 다 살린 영화.
5.0,2026-02-12 08:00,ㅜㅜㅠ 단종 안아....
3.0,2026-03-26 13:14,엄청 재밋는 수준은 아니였고 그냥 볼만한수준이던데 나만 그런가?
3.5,2026-03-06 16:17,"1,000만 영화라는 점이 너무나 두렵다.   한국영화가 비탈길을 내려가는 것 같다.   실화를 각색하여 억지를 만들어냈다.  등장 씬부터 한명회를 매우 잔혹하고 비상한 존재로 인상깊게 연출하였으나,후반부로 가면 갈수록 누구나 이상하다 생각할 정도의 '모른 척'이 인물을 바보로 만들었다.  나는 호랑이 CG 정도야 짧으니까, 어린 청소년이 활로 호랑이의 미간을 꿰뚫은 장면 정도야 극적인 장면이 필요하니까, 하며 너그럽게 넘어갈 마음이 있었다.하지만 무려 실화인데 개연성, 핍진성은 챙겨야 할 것 아닌가.엄흥도가 단종의 시신을 몰래 수습한 것은 가능하다.  그러나 단종을 끝까지 따라가 한명회에게 발각되었음에도 살아남는 것은 도저히 이해하기 힘들었다.   특히 영화의 절정, 감동의 장면이라 연출한 (실제로 아내는 울었다.) 단종이 엄흥도에게 '네놈이 나를 속였다.'   라는 느낌으로 살려주는 장면은 정말 심각했다.    한명회가 똥멍청이도 아니고 자신에게 한번의 언질도 하지 않은 엄흥도가 단종에게 길안내를 해주고 있는 상황은 누가 봐도 단종을 수행 중인 장면인데, 그걸 그냥 넘어가고 앉았다.차라리 들키는 순간부터 단종이 엄흥도에게 칼을 겨누고 ""길 안내는 여기까지다. 이 비루한 배신자새끼야. "" 라고 하고는 가볍게 한칼이라도 먹이는 것이 더 맞지 않았을까.   온갖 애절한 모습은 다 연출하고는 한명회한테 들으라는 듯이 ""니가 나를 배신했구나."" (심지어 한명회는 엄흥도에게 아무 정보를 얻지 않음) 하는데 한명회는 끄떡끄떡 ㅡㅡ;; 이게 뭔 초딩도 어이없어할 장면인가.   조금씩 억지가 있었지만 연기력으로 커버하면서 열심히 서사를 쌓아왔는데... 가장 중요하고 절정인 장면에서 개연성을 밟아버렸다.   도대체 감동을 어떻게 느낄 수 있단 말인가."
5.0,2026-02-04 18:38,믿고 보고 유해진배우님게다가 신예 박지훈배우도 다시 눈길이 가더군요 가슴이 미어지는 ㅠ아는 역사인 데도 불구하고
5.0,2026-02-10 08:12,"전 국민이 다 알고 있는 결말이라 별 감흥이 없겠거니 하고 보러 갔는데 이상할 만큼 가슴이 먹먹하고, 돌아와서도 단종의 눈빛이 떠올라 재관람 예정입니다. 연휴에 가족끼리 보기에도 좋을 듯해요. 두 배우가 강에서 찍은 포스터가 이 영화의 모든 것을 담고 있는 듯하네요."
5.0,2026-02-04 13:06,"유해진 박지훈 둘 다 연기 도랏,, 예전 흥행 시절 한국 영화 생각도 나고,, 아는 맛이지만 오랜만에 옴청 잘될 것 같음"
2.0,2026-03-14 05:55,뻔하디 뻔한 신파... 기사식당 백반맛
3.0,2026-03-09 15:59,"호랑이에서 엥? 개연성에서 엥? 신파에서 이제 그만..사극 한정 이 영화가 광해, 왕의남자는 커녕 관상 조차 넘을 수 없는 작품인데 곧 다 따라잡겠네;"
1.0,2026-03-21 15:41,솔까 핵노잼 뭐임? 감성팔이?
1.0,2026-03-09 20:24,진짜 이게 왜 천만이야..
2.0,2026-03-15 12:05,한국영화 수준을 떨어뜨린 억즙신파 흥행작
0.5,2026-03-08 05:15,"부산행을 보면서도 웃고 울었던 내가 단 한순간도 즐겁지 않았고, 슬프지 않았음. 정말 너무 재미없고 너무 진부함. 박지훈은 역할에 정말 잘 어울리는 캐스팅 이긴 하지만, 유해진은 그냥 늘 보던 유해진임 새로울게 하나도 없음"
5.0,2026-02-13 09:54,와~이것은 단종의 환생이다! 별 기대없이 유해진팬으로 보러 갔는데..박지훈의 눈 연기에 박지훈 팬 하기로..단종이 환생하여 아이돌로 사랑받는 기분. 난 그렇게 생각하련다~
5.0,2026-02-06 07:57,"역사책 찢고나온 유해진배우님과 단종의 환생 박지훈배우의 연기가 끝내줍니다. 마치 그냥 실존인물들이 되….웃음도 있고, 감동도 있습니다.오랜만에 극장에서 돈아깝지 않은 영화 봄"
5.0,2026-02-04 15:07,일단 믿고보는 배우들이라 기대하고 봤는데기대 이상으로 재밌어서 너무 웃고 감동 포인트도 있어서 울고 나왔네요… 박지훈이 단종 캐릭터인거 진짜 미친(p) 캐스팅 ㅠㅠ 눈만 봐도 눈물이 나와요 그냥 ㅜㅜ이번 설날에 가족끼리 또 보러 가려구요~ 부모님 좋아하실듯!!
4.0,2026-02-07 09:22,연출이 드라마 느낌이 들어 아쉽지만 배우 연기가 먹여살린 영화다. 특히 유해진과 박지훈의 연기는 마음을 울린다. 잘 봤습니다
4.5,2026-02-04 19:16,단종 박지훈 연기 보는 것만으로도 만족. 슬픔이 깃든 눈빛 감정 연기 진짜 잘함
5.0,2026-02-09 21:09,박지훈 눈빛…… 단종이 아닐수 없다..
5.0,2026-02-05 21:33,세조 개 쓰레기!!! 개빡치네 진짜
4.0,2026-03-14 16:59,1000만은 아닌것같은데..
5.0,2026-02-11 00:23,모두가 준비하고 있던 마지막인데.. 저항없이 터져버렸다.
4.0,2026-02-05 10:26,역사가 스포일러지만그래도 눈물이나는건 단종의 삶이 너무 안타까워서이지..유해진.박지훈 연기 잘하네…
5.0,2026-02-08 12:48,유해진 배우가 박지훈 배우에게 극찬하는 모습과 장항준 감독이 왜 “너여야만 해”라고 이야기 했는지 알 수 있는 영화였다. 박지훈배우의 눈동자에선 깊은 울림을 주는 것 같다. 보고만 있어도 눈물이 나올 정도로 슬픔이 담긴 눈동자였다.
5.0,2026-02-05 20:55,"예고편을 보고 그동안 역사에서 제대로 다루지 않았던 단종의 이야기라는 알게되어 기대하고 봤는데 큰 스케일이 아님에도 배우들의 뛰어난 연기와 적절한 서사 전개로 지루할 틈이 없었습니다. 특히, 유지태의 진중함에서 나오는 카리스마, 유해진의 가벼움과 진지함을 넘나들며 극 전체를 이끄는 장악력, 박지훈의 여린 모습 속의 강인함을 잘 표현한 세 명의 주연 연기력이 단연 압권이라고 생각합니다."
3.5,2026-03-18 22:27,"전반적으로 괜찮은 영화였다 생각해요. 천만 넘었다고 해서 1년만에 영화관 가서 보고 왔는데, 제 기대가 너무 컸던 탓인지 '정말 좋은 영화'를 봤다고는 말을  못 하겠네요. 배우들의 연기는 모두 좋았지만 엄청났다고는 할 수 없을 것 같습니다. 원래 잘하는 배우들이 자신의 역할을 하신 정도라 생각해요. 단종 박지훈 배우의 격한 감정 연기와 눈빛 연기는 좋았지만 마을 사람들과 어우러지는 과정에서의 잔잔한 연기는 그에 못 미쳤다고 생각해요. 유해진 님과 다른 배우들의 연기는 모두 좋았습니다. 일부 장면에서 감동이 없지는 않았지만 폭풍같이 밀려오는 감동은 아니었어요. /장항준 감독님이 거장 직전 감독에서 '직전'을 떼나 했는데,저는 아직 개인적으로 떼드리고 싶지 않네요. 다음에는 관객 수와 상관없이 더 감동적이고 여운과 메시지를 주는 영화, 또는 대놓고 정신없이 재미있는 영화를 볼 수 있기를.../ 한껏 기대하고 보러갔다가 약간 실망하여 이 평을 씁니다. 그런데 또 한편으론 잘 알려진 단종 이야기로 이것보다 훌륭한 작품을 만들 수 있을까 하는 생각도 듭니다. 다음에 더 훌륭하고 더 대박치는 작품 기대하겠습니다."
5.0,2026-02-10 08:23,"주연,조연 따질꺼없이 모든 배우들 조합이 너무좋습니다. 2시간 넘는시간동안 조선시대여행한 기분입니다. 꼭 영화보세요"
5.0,2026-02-05 22:07,누가 주연이고 누가 조연인지 따지는 게 무의미할 정도로 배우진들의 연기력이 엄청 났다.오랫만에 시간가는지 모르고 울고 웃었다역사를 잘 몰라도 거부감 없이 어렵지 않게 영화에 몰입할 수 있었다.
5.0,2026-02-04 12:38,한명회 이 나쁜놈 니놈 묘에 내가 악플달러간다 당장
5.0,2026-02-04 09:20,단언컨대 아이돌출신중 최고의배우…
5.0,2026-02-04 12:55,영화를 좋아해서 극장에 혼자 가 영화를 보는게 저의 낙입니다. 그 많은 영화를 보고 평을 남기는건 처음인것같은데 영화가 끝난뒤에도 마음이 먹먹하더라구요 믿고 보는 배우들 이어서 줄거리를 잘 모르고 갔는데 엄청나네요.. 유지태님 캐릭터를 위해 살을 찌우신거같은데 등장할때마다 위압감이 엄청 나고 유해진님은 원래 말할것도 없이 캐릭터 그 자체가 되셔서 보며 웃고울었습니다박지훈님은  약한영웅때 연기 잘 하시는건 알고있었는데 왜 노산이 박지훈님인지 알겠더라구요한없이 연약해보이다가도 끌어들이는 무언가가 있고 알에서 깨고나온것처럼 단단해졌을때 저도 같이 전율이 일어났습니다영화 잘 봤습니다
4.5,2026-02-04 12:52,방금 보고 나왔어요 유해진분 역이 실존인물이었다는 점이 가슴을 더 울리네요ㅠㅠ
5.0,2026-02-04 12:34,유해진씨 너무 좋아하는데 티비엔 잘 안나와서 서운하더만 ... 극장에서만 봅시다.박지훈 약한영웅에서 '쟤 미쳤다' 싶더니 진짜 너무 잘합니다 오랜만에 시간아깝지 않은 영화 여운이 남는 영화였어요
5.0,2026-02-04 21:12,영월엄씨 군기공파 29대손 충의공 엄흥도 어르신 후손 입니다. 비에이엔터테이너먼트 제작사 분들게 고마움과 감사드립니다. 스크린에 그려진 역사에 아픔에 펑펑 울고 왔습니다.
5.0,2026-02-04 14:42,역사책에서 쉽게알지못하고 그냥지나친 사실같아야 할 사람과 사람의 도리를 감동을 마지막 장면에선  훌쩍이지 않은 이가 없을 정도로 아프고  역사가 바뀌었으면 어땠을까 지금의 현실보다 더 나은 세상이었지않았은까 생각되게 했습니다 꼭 극장에서 최고의 조연들과 연출과 주인공들의 희노애락을 함께 하시길 바랍니다
5.0,2026-02-04 09:35,와 박지훈 연기 너무 잘한다.. 영화 좋았어용
5.0,2026-02-04 09:05,제2의 임시완은 박지훈이다!
5.0,2026-02-04 09:56,보는 내내 응원하면서도 결말을 알기에 더 슬펐던 것 같아요. 천만 사극 열어주세요~!
5.0,2026-02-05 23:40,장항준 드디어 김은희의 신용카드를 반납하다.
5.0,2026-02-04 10:46,이제 박지훈 아닌 단종은 상상할 수 없다.배우로 더 멀리 도약하는 순간
5.0,2026-02-04 11:24,유해진 연기 미쳤습니다..
5.0,2026-02-04 09:45,마지막에 펑펑 울었습니다 박지훈 단종 그잡채!
5.0,2026-02-04 12:56,억지스러운 신파가 아니라 좋았어요!!잘 봤어요
5.0,2026-02-04 10:39,유해진이 하드캐리하고 박지훈이 찢은 영화
2.0,2026-02-18 19:40,세상이 나를 속이는 건가....?
5.0,2026-02-06 00:05,평점첨써보네요 단종배우 누군지 검색도 해봤네요 단종눈빛…그냥 미쳤네요… 유해진님이야 말해 뭐해요…!! 울 감독님! 이젠 마누라 돈 그만쓰고 떵떵거리며 사실듯합니다.좋은영화만들어 주셔서 감사해요
5.0,2026-02-04 14:39,진짜 영화관에서 볼만한 영화가 나왔네요 이런 영화만 나오면 진짜 우리 나라 영화 계속 천만 나올거 같네요 별 거지 같은 영화만 나오면서 우리 나라 영화가 망한다고 이런 영화만 나오면 우리나라 영화 절대 안망합니다. 재미있는 영화 나오면 사람들은 비싸도 극장 갑니다 쓰레기같은 영화 만드니 극장 안가지
3.0,2026-02-06 13:10,두 배우가 연기로 멱살잡고 끌고갔다. 시간 흐름에따른 개연성 연출이 아쉬웠다. 유대감이 켜켜이 쌓이는 느낌이 매우 부족했다. ㅠㅠ
5.0,2026-02-04 09:57,여운이 길어서 계속 생각나네요
4.0,2026-02-05 22:05,호랭이만 빼면 괜춘한 영화
5.0,2026-02-07 00:41,단종의  눈.엄흥도의 눈.한명회의 눈..눈이 다했어요.
5.0,2026-02-04 10:02,박지훈 연기 ....최고다
3.0,2026-02-05 15:59,"배우들 연기 정말 좋았다. 스토리 너무너무 좋았다. 연출 너무 아쉬웠다. a급 배우와 a급 스토리를 일일 드라마로 만들어버림,,영화 초반에 지루할만큼 별 의중없고 스토리상 짧게 끝냈어도 될 유배지 선택 과정이 너무 길었고, 차라리 그 시간을 단종이 마을에 스며드는 내용으로 채웠으면 둘 사이의 연대가 쌓이고 더 김동이였을텐데 너무 아쉽다 ㅜㅜ너무 중간 부준이 휘리릭 지나간기분 ㅠㅠ단종,,박지훈만이 할수없는 연기,,그리고 마지막 유해진 연기,,,,ㅜㅜ 미쳤다근데 둘 부자가 단종 묘를 몰래 모시고 행방묘연되어 죽을때까지 조용히 지냈다는 내용도 넣었으면,,,"
5.0,2026-02-04 12:38,박지훈님 용안부터 이미 큰일 난 영화입니다.
3.0,2026-02-08 00:31,하….너무 기대를 했었나보네요 연기는 말할게 없는데 연출이…영상미가…극한 몰입일때 번개는 왜 치는지 ㅠㅠ 여인천하입니까? 너무 올드하고 cg처리 좀 제대로 하지 슬프다가도 헛웃음만 ㅠㅠ
3.0,2026-02-07 20:54,너무 중반까지 가벼운 분위기였고 유해진 혼자 코믹영화 찍는 느낌? 갠적으로 몰입도 잘 안되던데 대중의 긍정적 반응이 좀 신기하네요
5.0,2026-02-04 20:56,박지훈배우 눈에 어린 서글픔이 영화보는 내내 마음을 저리게 만들었다.터지면 영화관서 오열할까봐 다른생각하며 눈물참느라 혼이났음ㅜㅠㅠㅠ
5.0,2026-02-04 09:23,웃다가 울컥하고.. 보고 나면 마음이 따뜻해지는 영화였어요! 설 연휴에 가족이랑 보기 좋아요
3.0,2026-02-08 01:04,스토리가 조금더 탄탄했다면 좋았을텐데..개연성 떨어지는 스토리때문에 몰입이 안됩니디ㅡ. 배우님들 연기는 감동적입니다 . 그래서 더 아쉬운 느낌
5.0,2026-02-05 08:48,이 영화의 가장 큰 수확은 박지훈의 발견
1.0,2026-02-09 19:44,한국 영화 위기를 느꼈습니다 진심으로.납득이 안가는 전개와 오글거리는 대사 그럼에도 보내는 찬사 트루먼 쇼인가요?
1.0,2026-02-09 16:18,내가 이상한건가 아님 댓글이 이상한건가 어찔어찔하네
1.0,2026-02-18 19:31,왜 관람객 평점이 높은지 이해할 수 없네요. 혹시하고 아주 조금 기대했는데 오랜만에 영화보고 화가 납니다. 장항준 감독을 좋아하지만 연출은 진짜 아닙니다. 마케팅에 속지마세요.
5.0,2026-02-04 11:18,이런 영화가 진짜 극장에서 봐야하는 영화같다.. 아침부터 2시간 순삭 완.. 단종의 아픈 이야기를 사람들의 온기로 가득채운 것 같아서 따뜻하면서도 가슴이 뻐근한.. 너무 아름답고 지켜주고 싶은 이야기 ㅠ
5.0,2026-02-04 10:28,캐스팅이 ㄹㅇ 찰떡으로 잘 어울리고 모든배우들이 자신의 옷 입은거마냥 안정적인 연기 보여주심. 개인적으로 연출도 괜찮았음!
3.0,2026-02-05 16:00,연기와 배우들이 모두 적재 적소에 좋았으나 이야기의 설득력이 너무 부족했다.... 왜 평민이 귀양온 상왕에게 동화되었을까? 왜 죽으려던 어린왕이 시골 평민들에게 깨달음을 얻었을까?
4.0,2026-02-05 09:03,유해진의 연기차력쇼와 박지훈이라는 배우의 발견영화 연출의 부족함을 연기가 커버해버림
3.0,2026-02-05 07:14,좋은 소재 좋지않은 연출
3.0,2026-02-08 00:36,개연성이 너무 떨어짐.관상이나 사도급을 기대했었는데 있을 수 없는 이야기전개들. 영화가 10년전보다 퇴보함.
2.0,2026-02-15 01:00,단종이랑 엄홍도 서사가 너무 부족하고 갑자기 엄청 친해져서 둘도없는 사이가 된 느낌그래서 슬픔이나 감동을 못받았다
5.0,2026-02-04 10:29,결말을 알아서 시작부터 슬펐던 ㅠㅠ
5.0,2026-02-04 10:15,용산CGV에서 7시40분 조조로 보고 나왔습니다. 너무 많이 울어서 속이 다 시원햅니다. 강추!!!
3.0,2026-02-08 20:34,"평론가 평점 보고 신뢰를 가졌는데... 중후반부 들어낸 부분이 많은듯 하다;;서사에 밀도가 갑자기 뚝 떨어져서, 의아하게 바라 봐지는 구간들이 생기니, 몰입이 되지 않더라;;"
5.0,2026-02-05 23:27,홍위가 환생한거같네 .. 진정한 단종이다 현생에선 하고싶은거 다 하면서 살아요
